,type,year,quarter,application,order_type,adopter,adopted_child_sex,adopted_child_age,count
2156,Order granted,2013,3,Adoption,Standard,Sole applicant,Male,10-14 years,36
2157,Order granted,2013,3,Adoption,Standard,Sole applicant,Male,15-17 years,30
2158,Order granted,2013,3,Adoption,Standard,Sole applicant,Male,5-9 years,135
2159,Order granted,2013,3,Adoption,Standard,Sole applicant,Male,<1 year,3
2160,Order granted,2013,3,Adoption,Standard,Step parent,Female,1-4 years,18
2161,Order granted,2013,3,Adoption,Standard,Step parent,Female,10-14 years,75
2162,Order granted,2013,3,Adoption,Standard,Step parent,Female,15-17 years,30
2163,Order granted,2013,3,Adoption,Standard,Step parent,Female,5-9 years,39
2164,Order granted,2013,3,Adoption,Standard,Step parent,Female,Other,6
2165,Order granted,2013,3,Adoption,Standard,Step parent,Male,1-4 years,18
2166,Order granted,2013,3,Adoption,Standard,Step parent,Male,10-14 years,54
2167,Order granted,2013,3,Adoption,Standard,Step parent,Male,15-17 years,21
2168,Order granted,2013,3,Adoption,Standard,Step parent,Male,5-9 years,33
2169,Order granted,2013,4,Adoption,Standard,M/F couple,Female,1-4 years,1257
2170,Order granted,2013,4,Adoption,Standard,M/F couple,Female,10-14 years,18
2171,Order granted,2013,4,Adoption,Standard,M/F couple,Female,15-17 years,3
2172,Order granted,2013,4,Adoption,Standard,M/F couple,Female,5-9 years,288
2173,Order granted,2013,4,Adoption,Standard,M/F couple,Female,<1 year,66
2174,Order granted,2013,4,Adoption,Standard,M/F couple,Male,1-4 years,1185
2175,Order granted,2013,4,Adoption,Standard,M/F couple,Male,10-14 years,24
2176,Order granted,2013,4,Adoption,Standard,M/F couple,Male,5-9 years,312
2177,Order granted,2013,4,Adoption,Standard,M/F couple,Male,<1 year,60
2178,Order granted,2013,4,Adoption,Standard,Other or not stated,Female,1-4 years,15
2179,Order granted,2013,4,Adoption,Standard,Other or not stated,Female,10-14 years,3
2180,Order granted,2013,4,Adoption,Standard,Other or not stated,Female,5-9 years,3
2181,Order granted,2013,4,Adoption,Standard,Other or not stated,Female,<1 year,3
2182,Order granted,2013,4,Adoption,Standard,Other or not stated,Male,1-4 years,9
2183,Order granted,2013,4,Adoption,Standard,Other or not stated,Male,5-9 years,6
2184,Order granted,2013,4,Adoption,Standard,Same sex couple,Female,1-4 years,72
2185,Order granted,2013,4,Adoption,Standard,Same sex couple,Female,10-14 years,3
2186,Order granted,2013,4,Adoption,Standard,Same sex couple,Female,5-9 years,12
2187,Order granted,2013,4,Adoption,Standard,Same sex couple,Male,1-4 years,123
2188,Order granted,2013,4,Adoption,Standard,Same sex couple,Male,10-14 years,3
2189,Order granted,2013,4,Adoption,Standard,Same sex couple,Male,5-9 years,33
2190,Order granted,2013,4,Adoption,Standard,Same sex couple,Male,<1 year,12
2191,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,1-4 years,168
2192,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,10-14 years,60
2193,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,15-17 years,21
2194,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,5-9 years,105
2195,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,<1 year,6
2196,Order granted,2013,4,Adoption,Standard,Sole applicant,Female,Other,6
2197,Order granted,2013,4,Adoption,Standard,Sole applicant,Male,1-4 years,123
2198,Order granted,2013,4,Adoption,Standard,Sole applicant,Male,10-14 years,48
2199,Order granted,2013,4,Adoption,Standard,Sole applicant,Male,15-17 years,12
2200,Order granted,2013,4,Adoption,Standard,Sole applicant,Male,5-9 years,84
2201,Order granted,2013,4,Adoption,Standard,Sole applicant,Male,<1 year,6
2202,Order granted,2013,4,Adoption,Standard,Step parent,Female,1-4 years,12
2203,Order granted,2013,4,Adoption,Standard,Step parent,Female,10-14 years,66
2204,Order granted,2013,4,Adoption,Standard,Step parent,Female,15-17 years,30
2205,Order granted,2013,4,Adoption,Standard,Step parent,Female,5-9 years,57
2206,Order granted,2013,4,Adoption,Standard,Step parent,Female,<1 year,3
2207,Order granted,2013,4,Adoption,Standard,Step parent,Female,Other,3
2208,Order granted,2013,4,Adoption,Standard,Step parent,Male,1-4 years,12
2209,Order granted,2013,4,Adoption,Standard,Step parent,Male,10-14 years,39
2210,Order granted,2013,4,Adoption,Standard,Step parent,Male,15-17 years,9
2211,Order granted,2013,4,Adoption,Standard,Step parent,Male,5-9 years,63
2212,Order granted,2014,1,Adoption,Standard,M/F couple,Female,1-4 years,1398
2213,Order granted,2014,1,Adoption,Standard,M/F couple,Female,10-14 years,15
2214,Order granted,2014,1,Adoption,Standard,M/F couple,Female,15-17 years,6
2215,Order granted,2014,1,Adoption,Standard,M/F couple,Female,5-9 years,276
2216,Order granted,2014,1,Adoption,Standard,M/F couple,Female,<1 year,90
2217,Order granted,2014,1,Adoption,Standard,M/F couple,Male,1-4 years,1356
2218,Order granted,2014,1,Adoption,Standard,M/F couple,Male,10-14 years,18
2219,Order granted,2014,1,Adoption,Standard,M/F couple,Male,15-17 years,3
2220,Order granted,2014,1,Adoption,Standard,M/F couple,Male,5-9 years,246
2221,Order granted,2014,1,Adoption,Standard,M/F couple,Male,<1 year,75
2222,Order granted,2014,1,Adoption,Standard,M/F couple,Male,Other,3
2223,Order granted,2014,1,Adoption,Standard,Other or not stated,Female,1-4 years,12
2224,Order granted,2014,1,Adoption,Standard,Other or not stated,Female,10-14 years,3
2225,Order granted,2014,1,Adoption,Standard,Other or not stated,Female,15-17 years,3
2226,Order granted,2014,1,Adoption,Standard,Other or not stated,Male,1-4 years,9
2227,Order granted,2014,1,Adoption,Standard,Other or not stated,Male,5-9 years,3
2228,Order granted,2014,1,Adoption,Standard,Same sex couple,Female,1-4 years,99
2229,Order granted,2014,1,Adoption,Standard,Same sex couple,Female,10-14 years,3
2230,Order granted,2014,1,Adoption,Standard,Same sex couple,Female,5-9 years,21
2231,Order granted,2014,1,Adoption,Standard,Same sex couple,Female,<1 year,3
2232,Order granted,2014,1,Adoption,Standard,Same sex couple,Male,1-4 years,207
2233,Order granted,2014,1,Adoption,Standard,Same sex couple,Male,10-14 years,3
2234,Order granted,2014,1,Adoption,Standard,Same sex couple,Male,5-9 years,66
2235,Order granted,2014,1,Adoption,Standard,Same sex couple,Male,<1 year,6
2236,Order granted,2014,1,Adoption,Standard,Sole applicant,Female,1-4 years,165
2237,Order granted,2014,1,Adoption,Standard,Sole applicant,Female,10-14 years,45
2238,Order granted,2014,1,Adoption,Standard,Sole applicant,Female,15-17 years,24
2239,Order granted,2014,1,Adoption,Standard,Sole applicant,Female,5-9 years,93
2240,Order granted,2014,1,Adoption,Standard,Sole applicant,Female,Other,3
2241,Order granted,2014,1,Adoption,Standard,Sole applicant,Male,1-4 years,141
2242,Order granted,2014,1,Adoption,Standard,Sole applicant,Male,10-14 years,51
2243,Order granted,2014,1,Adoption,Standard,Sole applicant,Male,15-17 years,36
2244,Order granted,2014,1,Adoption,Standard,Sole applicant,Male,5-9 years,69
2245,Order granted,2014,1,Adoption,Standard,Sole applicant,Male,Other,6
2246,Order granted,2014,1,Adoption,Standard,Step parent,Female,1-4 years,18
2247,Order granted,2014,1,Adoption,Standard,Step parent,Female,10-14 years,30
2248,Order granted,2014,1,Adoption,Standard,Step parent,Female,15-17 years,27
2249,Order granted,2014,1,Adoption,Standard,Step parent,Female,5-9 years,57
2250,Order granted,2014,1,Adoption,Standard,Step parent,Male,1-4 years,12
2251,Order granted,2014,1,Adoption,Standard,Step parent,Male,10-14 years,36
2252,Order granted,2014,1,Adoption,Standard,Step parent,Male,15-17 years,9
2253,Order granted,2014,1,Adoption,Standard,Step parent,Male,5-9 years,69
2254,Order granted,2014,1,Adoption,Standard,Step parent,Male,Other,3
2255,Order granted,2014,2,Adoption,Standard,M/F couple,Female,1-4 years,1341
2256,Order granted,2014,2,Adoption,Standard,M/F couple,Female,10-14 years,30
2257,Order granted,2014,2,Adoption,Standard,M/F couple,Female,15-17 years,3
2258,Order granted,2014,2,Adoption,Standard,M/F couple,Female,5-9 years,357
2259,Order granted,2014,2,Adoption,Standard,M/F couple,Female,<1 year,99
2260,Order granted,2014,2,Adoption,Standard,M/F couple,Female,Other,3
2261,Order granted,2014,2,Adoption,Standard,M/F couple,Male,1-4 years,1428
2262,Order granted,2014,2,Adoption,Standard,M/F couple,Male,10-14 years,12
2263,Order granted,2014,2,Adoption,Standard,M/F couple,Male,5-9 years,312
2264,Order granted,2014,2,Adoption,Standard,M/F couple,Male,<1 year,66
2265,Order granted,2014,2,Adoption,Standard,Other or not stated,Female,1-4 years,9
2266,Order granted,2014,2,Adoption,Standard,Other or not stated,Female,5-9 years,3
2267,Order granted,2014,2,Adoption,Standard,Other or not stated,Male,1-4 years,12
2268,Order granted,2014,2,Adoption,Standard,Other or not stated,Male,10-14 years,3
2269,Order granted,2014,2,Adoption,Standard,Same sex couple,Female,1-4 years,84
2270,Order granted,2014,2,Adoption,Standard,Same sex couple,Female,5-9 years,24
2271,Order granted,2014,2,Adoption,Standard,Same sex couple,Male,1-4 years,198
2272,Order granted,2014,2,Adoption,Standard,Same sex couple,Male,10-14 years,3
2273,Order granted,2014,2,Adoption,Standard,Same sex couple,Male,5-9 years,48
2274,Order granted,2014,2,Adoption,Standard,Same sex couple,Male,<1 year,6
2275,Order granted,2014,2,Adoption,Standard,Sole applicant,Female,1-4 years,162
2276,Order granted,2014,2,Adoption,Standard,Sole applicant,Female,10-14 years,54
2277,Order granted,2014,2,Adoption,Standard,Sole applicant,Female,15-17 years,36
2278,Order granted,2014,2,Adoption,Standard,Sole applicant,Female,5-9 years,111
2279,Order granted,2014,2,Adoption,Standard,Sole applicant,Female,Other,6
2280,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,1-4 years,168
2281,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,10-14 years,27
2282,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,15-17 years,9
2283,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,5-9 years,87
2284,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,<1 year,6
2285,Order granted,2014,2,Adoption,Standard,Sole applicant,Male,Other,6
2286,Order granted,2014,2,Adoption,Standard,Step parent,Female,1-4 years,21
2287,Order granted,2014,2,Adoption,Standard,Step parent,Female,10-14 years,51
2288,Order granted,2014,2,Adoption,Standard,Step parent,Female,15-17 years,9
2289,Order granted,2014,2,Adoption,Standard,Step parent,Female,5-9 years,36
2290,Order granted,2014,2,Adoption,Standard,Step parent,Male,1-4 years,18
2291,Order granted,2014,2,Adoption,Standard,Step parent,Male,10-14 years,57
2292,Order granted,2014,2,Adoption,Standard,Step parent,Male,15-17 years,3
2293,Order granted,2014,2,Adoption,Standard,Step parent,Male,5-9 years,48
2294,Order granted,2014,3,Adoption,Standard,M/F couple,Female,1-4 years,1365
2295,Order granted,2014,3,Adoption,Standard,M/F couple,Female,10-14 years,27
2296,Order granted,2014,3,Adoption,Standard,M/F couple,Female,15-17 years,6
2297,Order granted,2014,3,Adoption,Standard,M/F couple,Female,5-9 years,345
2298,Order granted,2014,3,Adoption,Standard,M/F couple,Female,<1 year,60
2299,Order granted,2014,3,Adoption,Standard,M/F couple,Female,Other,3
2300,Order granted,2014,3,Adoption,Standard,M/F couple,Male,1-4 years,1485
2301,Order granted,2014,3,Adoption,Standard,M/F couple,Male,10-14 years,9
2302,Order granted,2014,3,Adoption,Standard,M/F couple,Male,15-17 years,3
2303,Order granted,2014,3,Adoption,Standard,M/F couple,Male,5-9 years,261
2304,Order granted,2014,3,Adoption,Standard,M/F couple,Male,<1 year,69
2305,Order granted,2014,3,Adoption,Standard,M/F couple,Unknown,Unknown,21
2306,Order granted,2014,3,Adoption,Standard,Other or not stated,Female,1-4 years,27
2307,Order granted,2014,3,Adoption,Standard,Other or not stated,Female,5-9 years,6
2308,Order granted,2014,3,Adoption,Standard,Other or not stated,Male,1-4 years,9
2309,Order granted,2014,3,Adoption,Standard,Other or not stated,Male,5-9 years,6
2310,Order granted,2014,3,Adoption,Standard,Same sex couple,Female,1-4 years,120
2311,Order granted,2014,3,Adoption,Standard,Same sex couple,Female,5-9 years,45
2312,Order granted,2014,3,Adoption,Standard,Same sex couple,Female,<1 year,3
2313,Order granted,2014,3,Adoption,Standard,Same sex couple,Male,1-4 years,222
2314,Order granted,2014,3,Adoption,Standard,Same sex couple,Male,10-14 years,9
2315,Order granted,2014,3,Adoption,Standard,Same sex couple,Male,15-17 years,3
2316,Order granted,2014,3,Adoption,Standard,Same sex couple,Male,5-9 years,69
2317,Order granted,2014,3,Adoption,Standard,Same sex couple,Male,<1 year,9
2318,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,1-4 years,171
2319,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,10-14 years,54
2320,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,15-17 years,24
2321,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,5-9 years,120
2322,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,<1 year,12
2323,Order granted,2014,3,Adoption,Standard,Sole applicant,Female,Other,3
2324,Order granted,2014,3,Adoption,Standard,Sole applicant,Male,1-4 years,150
2325,Order granted,2014,3,Adoption,Standard,Sole applicant,Male,10-14 years,63
2326,Order granted,2014,3,Adoption,Standard,Sole applicant,Male,15-17 years,24
2327,Order granted,2014,3,Adoption,Standard,Sole applicant,Male,5-9 years,93
2328,Order granted,2014,3,Adoption,Standard,Sole applicant,Unknown,Unknown,9
2329,Order granted,2014,3,Adoption,Standard,Step parent,Female,10-14 years,33
2330,Order granted,2014,3,Adoption,Standard,Step parent,Female,15-17 years,24
2331,Order granted,2014,3,Adoption,Standard,Step parent,Female,5-9 years,48
2332,Order granted,2014,3,Adoption,Standard,Step parent,Female,Other,6
2333,Order granted,2014,3,Adoption,Standard,Step parent,Male,1-4 years,9
2334,Order granted,2014,3,Adoption,Standard,Step parent,Male,10-14 years,39
2335,Order granted,2014,3,Adoption,Standard,Step parent,Male,15-17 years,18
2336,Order granted,2014,3,Adoption,Standard,Step parent,Male,5-9 years,42
2337,Order granted,2014,3,Adoption,Standard,Step parent,Male,Other,3
2338,Order granted,2014,4,Adoption,Standard,M/F couple,Female,1-4 years,1293
2339,Order granted,2014,4,Adoption,Standard,M/F couple,Female,10-14 years,24
2340,Order granted,2014,4,Adoption,Standard,M/F couple,Female,15-17 years,3
2341,Order granted,2014,4,Adoption,Standard,M/F couple,Female,5-9 years,282
2342,Order granted,2014,4,Adoption,Standard,M/F couple,Female,<1 year,96
2343,Order granted,2014,4,Adoption,Standard,M/F couple,Male,1-4 years,1440
2344,Order granted,2014,4,Adoption,Standard,M/F couple,Male,10-14 years,15
2345,Order granted,2014,4,Adoption,Standard,M/F couple,Male,15-17 years,3
2346,Order granted,2014,4,Adoption,Standard,M/F couple,Male,5-9 years,285
2347,Order granted,2014,4,Adoption,Standard,M/F couple,Male,<1 year,63
2348,Order granted,2014,4,Adoption,Standard,Other or not stated,Female,1-4 years,18
2349,Order granted,2014,4,Adoption,Standard,Other or not stated,Female,10-14 years,9
2350,Order granted,2014,4,Adoption,Standard,Other or not stated,Female,5-9 years,6
2351,Order granted,2014,4,Adoption,Standard,Other or not stated,Male,1-4 years,3
2352,Order granted,2014,4,Adoption,Standard,Other or not stated,Male,10-14 years,3
2353,Order granted,2014,4,Adoption,Standard,Other or not stated,Male,5-9 years,9
2354,Order granted,2014,4,Adoption,Standard,Same sex couple,Female,1-4 years,60
2355,Order granted,2014,4,Adoption,Standard,Same sex couple,Female,5-9 years,18
2356,Order granted,2014,4,Adoption,Standard,Same sex couple,Female,<1 year,3
2357,Order granted,2014,4,Adoption,Standard,Same sex couple,Male,1-4 years,207
2358,Order granted,2014,4,Adoption,Standard,Same sex couple,Male,5-9 years,54
2359,Order granted,2014,4,Adoption,Standard,Same sex couple,Male,<1 year,15
2360,Order granted,2014,4,Adoption,Standard,Sole applicant,Female,1-4 years,147
2361,Order granted,2014,4,Adoption,Standard,Sole applicant,Female,10-14 years,39
2362,Order granted,2014,4,Adoption,Standard,Sole applicant,Female,15-17 years,15
2363,Order granted,2014,4,Adoption,Standard,Sole applicant,Female,5-9 years,138
2364,Order granted,2014,4,Adoption,Standard,Sole applicant,Female,<1 year,6
2365,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,1-4 years,129
2366,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,10-14 years,48
2367,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,15-17 years,9
2368,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,5-9 years,84
2369,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,<1 year,15
2370,Order granted,2014,4,Adoption,Standard,Sole applicant,Male,Other,3
2371,Order granted,2014,4,Adoption,Standard,Step parent,Female,1-4 years,12
2372,Order granted,2014,4,Adoption,Standard,Step parent,Female,10-14 years,66
2373,Order granted,2014,4,Adoption,Standard,Step parent,Female,15-17 years,24
2374,Order granted,2014,4,Adoption,Standard,Step parent,Female,5-9 years,42
2375,Order granted,2014,4,Adoption,Standard,Step parent,Female,Other,3
2376,Order granted,2014,4,Adoption,Standard,Step parent,Male,1-4 years,24
2377,Order granted,2014,4,Adoption,Standard,Step parent,Male,10-14 years,51
2378,Order granted,2014,4,Adoption,Standard,Step parent,Male,15-17 years,15
2379,Order granted,2014,4,Adoption,Standard,Step parent,Male,5-9 years,48
2380,Order granted,2014,4,Adoption,Standard,Step parent,Male,Other,6
2381,Order granted,2015,1,Adoption,Standard,M/F couple,Female,1-4 years,1194
2382,Order granted,2015,1,Adoption,Standard,M/F couple,Female,10-14 years,42
